date,address,latitude,longitude,bph
2014-04-02,Nakhon Ratchasima Rice research Center,15.238,102.481,25
2014-04-03,Nakhon Ratchasima Rice research Center,15.238,102.481,22
2014-04-04,Nakhon Ratchasima Rice research Center,15.238,102.481,24
2014-04-05,Nakhon Ratchasima Rice research Center,15.238,102.481,25
2014-04-06,Nakhon Ratchasima Rice research Center,15.238,102.481,11
2014-04-07,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-04-08,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-04-09,Nakhon Ratchasima Rice research Center,15.238,102.481,14
2014-04-10,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-04-11,Nakhon Ratchasima Rice research Center,15.238,102.481,34
2014-04-12,Nakhon Ratchasima Rice research Center,15.238,102.481,48
2014-04-13,Nakhon Ratchasima Rice research Center,15.238,102.481,52
2014-04-14,Nakhon Ratchasima Rice research Center,15.238,102.481,41
2014-04-15,Nakhon Ratchasima Rice research Center,15.238,102.481,39
2014-04-16,Nakhon Ratchasima Rice research Center,15.238,102.481,48
2014-04-17,Nakhon Ratchasima Rice research Center,15.238,102.481,57
2014-04-18,Nakhon Ratchasima Rice research Center,15.238,102.481,8
2014-04-19,Nakhon Ratchasima Rice research Center,15.238,102.481,16
2014-04-20,Nakhon Ratchasima Rice research Center,15.238,102.481,11
2014-04-21,Nakhon Ratchasima Rice research Center,15.238,102.481,10
2014-04-22,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-04-23,Nakhon Ratchasima Rice research Center,15.238,102.481,10
2014-04-24,Nakhon Ratchasima Rice research Center,15.238,102.481,8
2014-04-25,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-04-26,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-04-27,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-04-28,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-04-29,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-04-30,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-01,Nakhon Ratchasima Rice research Center,15.238,102.481,45
2014-05-02,Nakhon Ratchasima Rice research Center,15.238,102.481,38
2014-05-03,Nakhon Ratchasima Rice research Center,15.238,102.481,44
2014-05-04,Nakhon Ratchasima Rice research Center,15.238,102.481,71
2014-05-05,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-05-06,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-05-07,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-05-08,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-05-09,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-05-10,Nakhon Ratchasima Rice research Center,15.238,102.481,16
2014-05-11,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-05-12,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-05-13,Nakhon Ratchasima Rice research Center,15.238,102.481,24
2014-05-14,Nakhon Ratchasima Rice research Center,15.238,102.481,28
2014-05-15,Nakhon Ratchasima Rice research Center,15.238,102.481,32
2014-05-16,Nakhon Ratchasima Rice research Center,15.238,102.481,11
2014-05-17,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-05-18,Nakhon Ratchasima Rice research Center,15.238,102.481,14
2014-05-19,Nakhon Ratchasima Rice research Center,15.238,102.481,10
2014-05-20,Nakhon Ratchasima Rice research Center,15.238,102.481,8
2014-05-21,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-05-22,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-23,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-24,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-25,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-26,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-27,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-28,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-29,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-30,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-05-31,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-01,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-02,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-03,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-04,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-05,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-06-06,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-07,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-08,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-09,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-10,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-11,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-06-12,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-13,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-14,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-15,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-16,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-17,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-18,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-19,Nakhon Ratchasima Rice research Center,15.238,102.481,8
2014-06-20,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-06-21,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-06-22,Nakhon Ratchasima Rice research Center,15.238,102.481,21
2014-06-23,Nakhon Ratchasima Rice research Center,15.238,102.481,28
2014-06-24,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-06-25,Nakhon Ratchasima Rice research Center,15.238,102.481,16
2014-06-26,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-06-27,Nakhon Ratchasima Rice research Center,15.238,102.481,21
2014-06-28,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-06-29,Nakhon Ratchasima Rice research Center,15.238,102.481,18
2014-06-30,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-01,Nakhon Ratchasima Rice research Center,15.238,102.481,8
2014-07-02,Nakhon Ratchasima Rice research Center,15.238,102.481,12
2014-07-03,Nakhon Ratchasima Rice research Center,15.238,102.481,6
2014-07-04,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-07-05,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-07-06,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-07-07,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-07-08,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-09,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-07-10,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-07-11,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-12,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-13,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-14,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-15,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-16,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-17,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-07-18,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-07-19,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-20,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-07-21,Nakhon Ratchasima Rice research Center,15.238,102.481,3
2014-07-22,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-23,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-24,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-07-25,Nakhon Ratchasima Rice research Center,15.238,102.481,1
2014-07-26,Nakhon Ratchasima Rice research Center,15.238,102.481,2
2014-07-27,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-28,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-29,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-30,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-07-31,Nakhon Ratchasima Rice research Center,15.238,102.481,0
2014-08-01,Nakhon Ratchasima Rice research Center,15.238,102.481,4
2014-08-02,Nakhon Ratchasima Rice research Center,15.238,102.481,8
2014-08-03,Nakhon Ratchasima Rice research Center,15.238,102.481,7
