date,address,latitude,longitude,bph
2014-04-04,Chai Nat Rice Seed Center 1,15.348,99.597,1
2014-04-05,Chai Nat Rice Seed Center 1,15.348,99.597,2
2014-04-06,Chai Nat Rice Seed Center 1,15.348,99.597,150
2014-04-07,Chai Nat Rice Seed Center 1,15.348,99.597,273
2014-04-08,Chai Nat Rice Seed Center 1,15.348,99.597,46
2014-04-09,Chai Nat Rice Seed Center 1,15.348,99.597,61
2014-04-10,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-04-11,Chai Nat Rice Seed Center 1,15.348,99.597,3
2014-04-12,Chai Nat Rice Seed Center 1,15.348,99.597,2
2014-04-13,Chai Nat Rice Seed Center 1,15.348,99.597,1
2014-04-14,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-04-15,Chai Nat Rice Seed Center 1,15.348,99.597,2
2014-04-16,Chai Nat Rice Seed Center 1,15.348,99.597,1
2014-04-17,Chai Nat Rice Seed Center 1,15.348,99.597,2
2014-04-18,Chai Nat Rice Seed Center 1,15.348,99.597,5
2014-04-19,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-04-20,Chai Nat Rice Seed Center 1,15.348,99.597,60
2014-04-21,Chai Nat Rice Seed Center 1,15.348,99.597,48
2014-04-22,Chai Nat Rice Seed Center 1,15.348,99.597,20
2014-04-23,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-04-24,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-04-25,Chai Nat Rice Seed Center 1,15.348,99.597,17
2014-04-26,Chai Nat Rice Seed Center 1,15.348,99.597,9
2014-04-27,Chai Nat Rice Seed Center 1,15.348,99.597,3
2014-04-28,Chai Nat Rice Seed Center 1,15.348,99.597,9
2014-04-29,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-04-30,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-01,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-02,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-03,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-04,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-05,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-06,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-07,Chai Nat Rice Seed Center 1,15.348,99.597,8
2014-05-08,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-09,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-10,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-11,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-12,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-13,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-14,Chai Nat Rice Seed Center 1,15.348,99.597,1
2014-05-15,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-16,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-17,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-18,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-19,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-20,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-21,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-22,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-23,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-24,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-25,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-26,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-27,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-28,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-29,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-30,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-05-31,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-01,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-02,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-03,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-04,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-05,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-06,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-07,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-08,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-09,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-10,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-11,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-12,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-13,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-14,Chai Nat Rice Seed Center 1,15.348,99.597,1
2014-06-15,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-16,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-17,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-18,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-19,Chai Nat Rice Seed Center 1,15.348,99.597,1
2014-06-20,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-21,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-22,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-23,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-24,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-06-25,Chai Nat Rice Seed Center 1,15.348,99.597,0
