date,address,latitude,longitude,bph
2014-04-02,Nakhon Sawan Rice Seed Center,15.628,100.119,25
2014-04-03,Nakhon Sawan Rice Seed Center,15.628,100.119,11
2014-04-04,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-04-05,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-04-06,Nakhon Sawan Rice Seed Center,15.628,100.119,5
2014-04-07,Nakhon Sawan Rice Seed Center,15.628,100.119,7
2014-04-08,Nakhon Sawan Rice Seed Center,15.628,100.119,8
2014-04-09,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-04-10,Nakhon Sawan Rice Seed Center,15.628,100.119,10
2014-04-11,Nakhon Sawan Rice Seed Center,15.628,100.119,4
2014-04-12,Nakhon Sawan Rice Seed Center,15.628,100.119,6
2014-04-13,Nakhon Sawan Rice Seed Center,15.628,100.119,12
2014-04-14,Nakhon Sawan Rice Seed Center,15.628,100.119,8
2014-04-15,Nakhon Sawan Rice Seed Center,15.628,100.119,7
2014-04-16,Nakhon Sawan Rice Seed Center,15.628,100.119,9
2014-04-17,Nakhon Sawan Rice Seed Center,15.628,100.119,11
2014-04-18,Nakhon Sawan Rice Seed Center,15.628,100.119,4
2014-04-19,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-04-20,Nakhon Sawan Rice Seed Center,15.628,100.119,6
2014-04-21,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-04-22,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-04-23,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-04-24,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-04-25,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-04-26,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-04-27,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-04-28,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-04-29,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-04-30,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-01,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-02,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-03,Nakhon Sawan Rice Seed Center,15.628,100.119,4
2014-05-04,Nakhon Sawan Rice Seed Center,15.628,100.119,5
2014-05-05,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-05-06,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-05-07,Nakhon Sawan Rice Seed Center,15.628,100.119,4
2014-05-08,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-09,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-10,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-11,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-12,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-13,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-14,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-15,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-16,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-17,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-18,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-19,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-20,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-21,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-22,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-23,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-24,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-25,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-26,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-27,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-28,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-29,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-30,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-05-31,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-01,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-02,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-03,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-04,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-05,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-06,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-07,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-08,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-09,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-10,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-06-11,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-12,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-13,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-14,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-06-15,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-16,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-17,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-18,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-19,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-20,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-21,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-22,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-23,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-24,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-25,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-26,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-27,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-28,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-29,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-06-30,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-01,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-02,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-03,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-07-04,Nakhon Sawan Rice Seed Center,15.628,100.119,1
