date,address,latitude,longitude,พันธุ์พื้นเมือง,กข-6,กข-15,ขาวดอกมะลิ-105,"สุพรรณบุรี-60,90",ราชการไวต่อแสง,ราชการไม่ไวต่อแสง,ชัยนาท-1,คลองหลวง-1,หอมสุพรรณบุรี,ปทุมธานี-1,สุพรรณบุรี-1
2015-02-26,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-27,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-18,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-19,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-21,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-22,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-23,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-24,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-25,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-26,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-28,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-29,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-30,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-02,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-04,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-05,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-06,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-13,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-18,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-19,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-21,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-22,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-23,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-24,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-25,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-26,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-28,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-29,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,Sukhothai Rice Seed Center,17.311,99.709,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-02,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-03,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-04,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-05,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-06,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-07,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-08,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-09,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-10,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-11,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-12,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-13,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-14,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-15,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-16,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-17,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-18,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-19,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-20,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-21,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-22,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-23,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-24,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-25,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-26,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-27,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-28,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-29,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-30,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-05-31,Sukhothai Rice Seed Center,17.311,99.709,2845,1116,230,5574,2199,0,47529,1470,0,117,3070,3229
2015-06-01,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-02,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-03,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
2015-06-04,Sukhothai Rice Seed Center,17.311,99.709,3522,1382,285,6901,2723,0,58849,1820,0,145,3802,3999
