date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
02/21/2015,Pathum Thani Rice research Center,14.017,100.728,25.1,32.3,29.1,23.0,70.98,20.5,181.5,3.34
02/22/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,33.0,29.8,23.1,68.43,16.7,158.33,0.0
02/23/2015,Pathum Thani Rice research Center,14.017,100.728,25.0,28.0,26.5,23.5,83.61,13.0,134.5,0.0
02/24/2015,Pathum Thani Rice research Center,14.017,100.728,26.0,35.0,31.5,23.0,61.91,14.8,193.5,0.0
02/25/2015,Pathum Thani Rice research Center,14.017,100.728,26.0,33.0,29.9,23.2,68.92,16.6,171.67,0.0
02/26/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,34.0,32.5,21.8,54.21,18.4,183.3,0.0
02/27/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,34.3,31.7,23.1,61.8,18.2,157.0,0.0
02/28/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,30.0,29.0,24.5,76.86,9.4,131.0,0.0
03/01/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,35.0,32.7,24.0,61.42,13.0,166.7,0.0
03/02/2015,Pathum Thani Rice research Center,14.017,100.728,25.0,29.4,26.9,24.3,86.14,16.7,132.67,15.31
03/03/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,30.0,29.0,24.5,76.86,22.5,185.0,0.0
03/04/2015,Pathum Thani Rice research Center,14.017,100.728,27.1,35.0,32.1,24.4,65.17,13.1,163.63,0.0
03/05/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,34.0,30.8,24.3,69.19,16.6,163.75,0.0
03/06/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,34.0,32.3,24.2,63.03,22.3,169.8,0.0
03/07/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,34.0,31.7,23.5,62.65,18.5,180.0,0.0
03/08/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,30.0,29.0,24.5,76.81,18.3,140.0,0.0
03/09/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,35.0,32.5,23.8,61.72,14.8,169.13,0.0
03/10/2015,Pathum Thani Rice research Center,14.017,100.728,27.1,33.0,30.4,24.3,70.98,18.2,154.25,0.0
03/11/2015,Pathum Thani Rice research Center,14.017,100.728,27.1,35.0,32.7,24.0,60.84,18.4,184.8,0.0
03/12/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,33.4,31.6,24.1,65.29,16.7,181.67,0.0
