date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
02/23/2015,Samoeng Rice research Center,18.849,98.768,19.0,23.0,21.0,13.5,63.04,1.8,135.0,0.0
02/24/2015,Samoeng Rice research Center,18.849,98.768,18.0,34.0,27.4,9.2,37.26,9.4,161.88,0.0
02/25/2015,Samoeng Rice research Center,18.849,98.768,18.0,27.0,23.0,10.4,47.08,7.6,93.5,0.0
02/26/2015,Samoeng Rice research Center,18.849,98.768,18.0,35.3,29.2,8.9,32.65,14.8,163.6,0.0
02/27/2015,Samoeng Rice research Center,18.849,98.768,19.0,32.5,26.0,8.4,35.71,9.4,102.67,0.0
02/28/2015,Samoeng Rice research Center,18.849,98.768,19.0,22.0,20.5,11.0,54.72,3.6,50.0,0.0
03/01/2015,Samoeng Rice research Center,18.849,98.768,18.0,36.0,29.1,10.1,33.76,7.6,242.4,0.0
03/02/2015,Samoeng Rice research Center,18.849,98.768,20.0,32.8,26.1,13.1,47.53,11.2,210.67,0.0
03/03/2015,Samoeng Rice research Center,18.849,98.768,20.0,34.0,27.0,13.0,46.1,3.6,200.0,0.0
03/04/2015,Samoeng Rice research Center,18.849,98.768,23.0,37.0,31.5,14.8,38.4,14.8,147.75,0.0
03/05/2015,Samoeng Rice research Center,18.849,98.768,24.0,31.0,28.3,15.7,46.96,9.4,163.75,0.0
03/06/2015,Samoeng Rice research Center,18.849,98.768,22.0,37.1,31.7,11.2,31.88,13.0,171.4,0.0
03/07/2015,Samoeng Rice research Center,18.849,98.768,22.0,33.8,28.5,13.2,40.64,9.4,145.5,0.0
03/08/2015,Samoeng Rice research Center,18.849,98.768,21.0,25.0,23.0,12.0,50.35,3.6,85.0,0.0
03/09/2015,Samoeng Rice research Center,18.849,98.768,20.0,36.0,29.3,11.1,35.06,9.4,103.5,0.0
03/10/2015,Samoeng Rice research Center,18.849,98.768,22.0,29.0,25.3,14.1,50.79,5.4,127.5,0.0
03/11/2015,Samoeng Rice research Center,18.849,98.768,24.0,36.5,32.0,14.8,37.19,14.8,159.9,0.0
03/12/2015,Samoeng Rice research Center,18.849,98.768,23.0,33.4,29.1,15.6,45.24,9.4,80.83,0.0
03/13/2015,Samoeng Rice research Center,18.849,98.768,23.0,26.0,24.5,14.5,54.13,1.8,15.0,0.0
03/14/2015,Samoeng Rice research Center,18.849,98.768,23.0,37.0,31.5,9.9,28.64,16.6,119.25,0.0
03/15/2015,Samoeng Rice research Center,18.849,98.768,22.0,28.0,25.2,12.4,45.59,7.6,80.0,0.0
03/16/2015,Samoeng Rice research Center,18.849,98.768,21.0,35.7,30.3,13.0,37.25,11.2,205.7,0.0
03/17/2015,Samoeng Rice research Center,18.849,98.768,21.0,33.6,27.8,15.1,47.43,9.4,136.67,0.0
03/18/2015,Samoeng Rice research Center,18.849,98.768,23.0,27.0,25.0,14.5,52.77,0.0,0.0,0.0
03/19/2015,Samoeng Rice research Center,18.849,98.768,23.0,38.0,32.2,12.8,34.08,9.4,135.25,0.0
03/20/2015,Samoeng Rice research Center,18.849,98.768,23.0,31.0,27.1,13.6,44.84,5.4,158.0,0.0
03/21/2015,Samoeng Rice research Center,18.849,98.768,22.0,39.1,32.8,12.0,31.78,7.6,163.4,0.0
